"","x"
"1",0.840109826990515
"2",0.840109826990515
"3",0.840109826990515
"4",0.840109826990515
"5",0.840106775869022
"6",0.840080755652818
"7",0.840117422127468
"8",0.84007657367308
"9",0.840075636929411
"10",0.840132541326984
"11",0.840069613686412
"12",0.840069613686412
"13",0.840069613686412
"14",0.840069613686412
"15",0.840066803439643
"16",0.84015921111931
"17",0.840153970293258
"18",0.840153970293258
"19",0.840153970293258
"20",0.840153970293258
"21",0.840020429217642
"22",0.840013412325889
"23",0.840147119213195
"24",0.839996144925286
"25",0.83983805830743
"26",0.839828714788291
"27",0.839652263628308
"28",0.839652263628308
"29",0.839458863816793
"30",0.839458863816793
"31",0.839239265143939
"32",0.839224454725113
"33",0.838807316582517
"34",0.838807316582517
"35",0.839005175919379
"36",0.839207055942125
"37",0.839186439055501
"38",0.83937873691995
"39",0.839836417773053
"40",0.839836417773053
"41",0.839836417773053
"42",0.840250537674467
"43",0.840164045543547
"44",0.840382833123689
"45",0.840352703256101
"46",0.840352703256101
"47",0.840319052699806
"48",0.840319052699806
"49",0.840591032502397
"50",0.840831317721301
"51",0.840831317721301
"52",0.840381297948641
"53",0.840338825992412
"54",0.840338825992412
"55",0.840848889544341
"56",0.840397786792265
"57",0.840397786792265
"58",0.839979204308684
"59",0.840296470185913
"60",0.840241905267338
"61",0.839689040022456
"62",0.839689040022456
"63",0.839567512582177
"64",0.839442056738438
"65",0.839725169398999
"66",0.839658324572675
"67",0.839166913281984
"68",0.838524512908113
"69",0.837942689233915
"70",0.837867868721434
"71",0.837867868721434
"72",0.837867868721434
"73",0.837785910656937
"74",0.837785910656937
"75",0.837785910656937
"76",0.838567514694545
"77",0.838474411003744
"78",0.838378898552996
"79",0.839284464932015
"80",0.839183817463858
"81",0.839495491059098
"82",0.839495491059098
"83",0.839495491059098
"84",0.83927694934569
"85",0.839479580574151
"86",0.838698699943493
"87",0.838698699943493
"88",0.838457278498511
"89",0.838897689162821
"90",0.839919504166429
"91",0.839788565882309
"92",0.839525439444315
"93",0.838985852046525
"94",0.83944441133029
"95",0.842047552985932
"96",0.842047552985932
"97",0.842221416926797
"98",0.843187228740575
"99",0.843662778809116
"100",0.844141933529893
"101",0.844951909923853
"102",101
