"","x"
"1",1.10799314670449
"2",1.10799314670449
"3",1.10799314670449
"4",1.10799314670449
"5",1.10799314670449
"6",1.10799314670449
"7",1.10799314670449
"8",1.10799314670449
"9",1.10799314670449
"10",1.10799314670449
"11",1.10799314670449
"12",1.10799314670449
"13",1.10799314670449
"14",1.10799314670449
"15",1.10799314670449
"16",1.10799314670449
"17",1.10799314670449
"18",1.10799314670449
"19",1.10799314670449
"20",1.10799314670449
"21",1.10799314670449
"22",1.10799314670449
"23",1.10799314670449
"24",1.10799314670449
"25",1.10799314670449
"26",1.10799314670449
"27",1.10799314670449
"28",1.10799314670449
"29",1.10799314670449
"30",1.10799314670449
"31",1.10799314670449
"32",1.10799314670449
"33",1.10799314670449
"34",1.10799314670449
"35",1.10799314670449
"36",1.10799314670449
"37",1.10799314670449
"38",1.10799314670449
"39",1.10799314670449
"40",1.10799314670449
"41",1.10799314670449
"42",1.10799314670449
"43",1.10799314670449
"44",1.10799314670449
"45",1.10799314670449
"46",1.10799314670449
"47",1.10799314670449
"48",1.10799314670449
"49",1.10799314670449
"50",1.10799314670449
"51",1.10799314670449
"52",1.10799314670449
"53",1.10799314670449
"54",1.10799314670449
"55",1.10799314670449
"56",1.10799314670449
"57",1.10799314670449
"58",1.10799314670449
"59",1.10799314670449
"60",1.10799314670449
"61",1.10792833520018
"62",1.10792833520018
"63",1.10792833520018
"64",1.10792833520018
"65",1.10792833520018
"66",1.10792833520018
"67",1.10792833520018
"68",1.10792833520018
"69",1.10792833520018
"70",1.10792833520018
"71",1.10792833520018
"72",1.10792833520018
"73",1.10792833520018
"74",1.10792833520018
"75",1.10792833520018
"76",1.10792833520018
"77",1.10792833520018
"78",1.10792833520018
"79",1.10792833520018
"80",1.10792833520018
"81",1.10792833520018
"82",1.10792833520018
"83",1.10792833520018
"84",1.10792833520018
"85",1.10792833520018
"86",1.10792833520018
"87",1.10792833520018
"88",1.10792833520018
"89",1.10792833520018
"90",1.10792833520018
"91",1.10792833520018
"92",1.10792833520018
"93",1.10792833520018
"94",1.10792833520018
"95",1.10792833520018
"96",1.10792833520018
"97",1.10792833520018
"98",1.10792833520018
"99",1.10792833520018
"100",1.10792833520018
"101",1.10792833520018
"102",101
