"","x"
"1",1.18371618946832
"2",1.18371618946832
"3",1.18371618946832
"4",1.18371618946832
"5",1.18371618946832
"6",1.18371618946832
"7",1.18371618946832
"8",1.18371618946832
"9",1.18371618946832
"10",1.18371618946832
"11",1.18371618946832
"12",1.18371618946832
"13",1.18371618946832
"14",1.18371618946832
"15",1.18371618946832
"16",1.18371618946832
"17",1.18371618946832
"18",1.18371618946832
"19",1.18371618946832
"20",1.18371618946832
"21",1.18371618946832
"22",1.18371618946832
"23",1.18371618946832
"24",1.18371618946832
"25",1.18371618946832
"26",1.18371618946832
"27",1.18371618946832
"28",1.18365429469563
"29",1.18365429469563
"30",1.18365429469563
"31",1.18365429469563
"32",1.18365429469563
"33",1.18365429469563
"34",1.18365429469563
"35",1.18365429469563
"36",1.18365429469563
"37",1.18365429469563
"38",1.18365429469563
"39",1.18365429469563
"40",1.18365429469563
"41",1.18365429469563
"42",1.18365429469563
"43",1.18365429469563
"44",1.18365429469563
"45",1.18365429469563
"46",1.18365429469563
"47",1.18365429469563
"48",1.18365429469563
"49",1.18365429469563
"50",1.18365429469563
"51",1.18365429469563
"52",1.18365429469563
"53",1.18365429469563
"54",1.18365429469563
"55",1.18365429469563
"56",1.18365429469563
"57",1.18365429469563
"58",1.18365429469563
"59",1.18365429469563
"60",1.18365429469563
"61",1.18365429469563
"62",1.18365429469563
"63",1.18365429469563
"64",1.18365429469563
"65",1.18365429469563
"66",1.18365429469563
"67",1.18365429469563
"68",1.18363036858446
"69",1.18363036858446
"70",1.18345435349014
"71",1.18345435349014
"72",1.18345435349014
"73",1.18345435349014
"74",1.18345435349014
"75",1.18345435349014
"76",1.18345435349014
"77",1.18345435349014
"78",1.18345435349014
"79",1.18345435349014
"80",1.18345435349014
"81",1.18324533586931
"82",1.18324533586931
"83",1.18324533586931
"84",1.18324533586931
"85",1.18324533586931
"86",1.18324533586931
"87",1.18324533586931
"88",1.18324533586931
"89",1.18324533586931
"90",1.18324533586931
"91",1.18324533586931
"92",1.18324533586931
"93",1.18324533586931
"94",1.18324533586931
"95",1.18324533586931
"96",1.18298835971845
"97",1.18298835971845
"98",1.18272500756506
"99",1.18272500756506
"100",1.18272500756506
"101",1.18272500756506
"102",101
