"","x"
"1",1.34817202325326
"2",1.13418129005314
"3",1.14543510685227
"4",1.20106107928692
"5",1.2384488080929
"6",1.26681689922263
"7",1.13552100673986
"8",1.19277812833242
"9",1.23604897596557
"10",1.23346021402759
"11",1.28241132076779
"12",1.28181300803135
"13",1.32043271372204
"14",1.25755163311492
"15",1.29463397532852
"16",1.30528066771251
"17",1.25364278120116
"18",1.2204232518315
"19",1.29327189337131
"20",1.33599666682985
"21",1.24649001673345
"22",1.33325633689213
"23",1.42031037598444
"24",1.34224351766667
"25",1.44755296319142
"26",1.2809894685537
"27",1.31897076089154
"28",1.32488032228321
"29",1.30665398095507
"30",1.38016374952734
"31",1.37313749534472
"32",1.38853041576395
"33",1.35099743480325
"34",1.41890220344752
"35",1.40546586473294
"36",1.41842945564112
"37",1.53080530924328
"38",1.45056047509235
"39",1.45811809106393
"40",1.31046912299346
"41",1.39711723334087
"42",1.26866810729842
"43",1.4980543220088
"44",1.32727434636312
"45",1.42838560022184
"46",1.42636837852229
"47",1.41588371949628
"48",1.3932419943641
"49",1.31420091481751
"50",1.37558872115939
"51",1.40514406178732
"52",1.3958836407712
"53",1.45937085665844
"54",1.42679210546312
"55",1.40398752690588
"56",1.30268859943206
"57",1.29456351184344
"58",1.42752861670354
"59",1.45838935497383
"60",1.36412687405383
"61",1.58870729484498
"62",1.32808525158421
"63",1.37405698951122
"64",1.37378541614357
"65",1.34640975361677
"66",1.31013419170255
"67",1.37826692801176
"68",1.43504647697246
"69",1.35850834140501
"70",1.32348722337337
"71",1.3812378853193
"72",1.47659326294283
"73",1.52025870651683
"74",1.44193828656478
"75",1.2796940533844
"76",1.37103666979239
"77",1.41257503403351
"78",1.41753268241387
"79",1.33270407734014
"80",1.32163959608636
"81",1.30132983988026
"82",1.33700386868463
"83",1.3596953316491
"84",1.51445008359691
"85",1.35537904427922
"86",1.43982645161029
"87",1.33994845435412
"88",1.36349674571543
"89",1.39145185865538
"90",1.39926129260506
"91",1.38153658600838
"92",1.49210397465659
"93",1.45650555990042
"94",1.37671943187382
"95",1.45138306681531
"96",1.371145496194
"97",1.38091270177885
"98",1.36432786422521
"99",1.47015932949757
"100",1.44086984311443
