"","x"
"1",0.804998774435748
"2",0.982634812622992
"3",1.02972332041941
"4",1.12098162951887
"5",0.847917937272885
"6",1.03100547545745
"7",1.04786543674224
"8",0.964042363235801
"9",0.854476426548005
"10",0.72064492786886
"11",1.10552862068546
"12",0.710545919776728
"13",1.05405699040643
"14",0.801500932903329
"15",0.589402098264511
"16",0.822614819437975
"17",0.734651519917604
"18",0.761306805615847
"19",0.876482495775302
"20",0.790595698634392
"21",0.887529870284706
"22",0.865269768205241
"23",0.875477096805197
"24",0.734355320977284
"25",0.854238957789354
"26",0.902289005852249
"27",0.579871343469685
"28",1.01388807125883
"29",0.842176150717053
"30",1.04213623511461
"31",0.942462648995761
"32",0.732678994900077
"33",0.950328290698281
"34",0.940254643157096
"35",0.950410516546025
"36",0.792181693429418
"37",0.749666899929865
"38",0.773974155378998
"39",1.14384866205588
"40",0.731884238495707
"41",0.600092252324963
"42",0.677775015778398
"43",0.746650138059837
"44",0.938709853509619
"45",0.783653200239711
"46",0.80114286027835
"47",0.823556983112244
"48",0.798067213762567
"49",0.693529641181787
"50",0.653482326657352
"51",0.961049603119743
"52",0.848424235111052
"53",0.944947903209554
"54",0.723285572383745
"55",0.822825599891628
"56",0.726494435741795
"57",0.854241682688411
"58",0.691926068619424
"59",0.666193695507947
"60",0.800347509173345
"61",0.820823455302902
"62",0.500233920199728
"63",0.96752593882123
"64",0.639134290115981
"65",0.545277036427818
"66",0.654098810044455
"67",0.856798253430109
"68",0.662968348438515
"69",0.574738074759454
"70",0.91959735330512
"71",0.782513552046324
"72",0.652628970060377
"73",0.70803652967867
"74",0.704142690019876
"75",0.637569066368446
"76",0.826733583419853
"77",0.753994041468725
"78",0.750001578155773
"79",0.74156378445856
"80",0.981222299923491
"81",0.941977009184857
"82",0.723451794848757
"83",0.999072138233233
"84",0.7817572126962
"85",0.610029980774687
"86",0.913411571263153
"87",0.775906133617056
"88",0.737349635309114
"89",0.585016681248488
"90",1.10907588777655
"91",0.846991204932562
"92",0.829329719342847
"93",0.880695786011865
"94",0.795381397975085
"95",0.840531374787888
"96",0.693963798575279
"97",0.555667189002428
"98",1.09008026880222
"99",0.782129421225012
"100",0.67134633936486
"101",0.683578410480129
"102",0.870232393193121
"103",0.730549504251129
"104",0.808556209955344
"105",0.594603254143664
"106",0.562072656828214
"107",0.731482431797118
"108",0.984757128755613
"109",1.02864490426529
"110",0.888403466999272
"111",0.732446012005435
"112",0.776362476073421
"113",0.915142405091034
"114",0.74382753657328
"115",0.805725192118911
"116",0.704746762496987
"117",0.783889129550485
"118",0.808513765376263
"119",0.860562651428023
"120",0.76620380017741
"121",0.844478729848838
"122",0.719110266657683
"123",0.742886730679822
"124",0.890756957286167
"125",0.62470953565901
"126",0.6336360710783
"127",0.830995741516211
"128",1.10350656927503
"129",0.884952446687253
"130",0.597794724945889
"131",0.740258519836191
"132",0.887331142451675
"133",1.07125234236794
"134",0.751759737016964
"135",0.84210811561958
"136",0.865935591325545
"137",0.845188053059645
"138",1.09382857986217
"139",0.872181597674282
"140",0.817434551212682
"141",0.802948102557546
"142",0.887483167394172
"143",0.716511668122445
"144",0.790993839852144
"145",0.695077555790481
"146",0.809803266770762
"147",0.702357354973595
"148",0.684531210494164
"149",0.716607639707732
"150",1.15638031209055
"151",0.7096943971921
