"","x"
"1",0.25248415573438
"2",0.219589558182058
"3",0.192463559946199
"4",0.170630760878264
"5",0.153618590376211
"6",0.141053745971566
"7",0.132431624365402
"8",0.127148316767065
"9",0.124464557376758
"10",0.123576416136348
"11",0.123715157119268
"12",0.124074101563038
"13",0.123967365610785
"14",0.123895838652965
"15",0.12382711847454
"16",0.123766344725791
"17",0.123717167204461
"18",0.123763097133577
"19",0.123810270530083
"20",0.123866134002414
"21",0.123861936961539
"22",0.123817248958767
"23",0.123821508024458
"24",0.123819793596137
"25",0.123779995049768
"26",0.123718797554363
"27",0.123676855602882
"28",0.123675729905333
"29",0.123675903787185
"30",0.123703993452325
"31",0.123791207639973
"32",0.123929765416441
"33",0.124090032358136
"34",0.124215907541647
"35",0.124317131568502
"36",0.124431787477462
"37",0.124519990798338
"38",0.124623785857415
"39",0.124744859838725
"40",0.124795040541495
"41",0.124826234299607
"42",0.124934152841697
"43",0.124995615568648
"44",0.125058225682444
"45",0.125097137129216
"46",0.125118186874755
"47",0.125143196164277
"48",0.125139836518067
"49",0.125169227760489
"50",0.125176938757257
"51",0.125171720060215
"52",0.125149815191539
"53",0.125162795370106
"54",0.12520490237801
"55",0.125264932776428
"56",0.125359777906228
"57",0.125483214502361
"58",0.12556281299731
"59",0.125639682753286
"60",0.125727130238863
"61",0.125818652957465
"62",0.125842587954246
"63",0.125903357153293
"64",0.125935543057115
"65",0.125968626271371
"66",0.126024889191409
"67",0.12601969614282
"68",0.125986276342203
"69",0.125981693568669
"70",0.125923785349072
"71",0.125861640535936
"72",0.125808022843474
"73",0.125793451445433
"74",0.125781191996797
"75",0.125748004356968
"76",0.125716184656236
"77",0.125720664445225
"78",0.125798715989681
"79",0.12585084213821
"80",0.125938461514684
"81",0.126021162855791
"82",0.126055270446666
"83",0.126104161788472
"84",0.126105105943116
"85",0.126106039018447
"86",0.126031703240724
"87",0.125938870979512
"88",0.125860579298106
"89",0.125834332689686
"90",0.12543418824207
"91",0.125274396773965
"92",0.126197963398443
"93",0.129055834536497
"94",0.134562516995992
"95",0.143392922992266
"96",0.156175905589585
"97",0.173463344198406
"98",0.195763249576322
"99",0.223492622174254
"100",0.257060029829358
