"","X1.68695811371371","X1.40928448350687","X1.41531284351822","X1.40537400532087","X1.49669836881284","X1.44491248798288","X1.28456314007497","X1.33166683717228","X1.36381890470863","X1.37388940869471","X1.41585824738807","X1.41138999222816","X1.42910315588619","X1.38989504524998","X1.40946758265887","X1.46296521981156","X1.40855878050607","X1.33205686914143","X1.48407735962467","X1.50377952337061","X1.43245546228214","X1.54881630123334","X1.63112722236522","X1.5171879554456","X1.58983218960992","X1.5230687777888","X1.48334232532942","X1.4811588481039","X1.44350184134799","X1.6052509319233","X1.55275257520694","X1.60168724967944","X1.47943061653144","X1.62646399891236","X1.58578284547198","X1.7176661382415","X1.79096592113961","X1.6510468579058","X1.67636220956149","X1.54208601857949","X1.58588527532722","X1.50923243464296","X1.70674320400437","X1.54425844625728","X1.68769931737359","X1.56108656312075","X1.62961527481186","X1.54468147256815","X1.54988677508778","X1.525668801596","X1.58769871414243","X1.53777636852149","X1.60734239178629","X1.6880682485443","X1.56918323134478","X1.46748662020998","X1.45001990250263","X1.68594681392656","X1.60720201411613","X1.47340441561037","X1.80534406490972","X1.48747652583343","X1.5201261058435","X1.55833101829596","X1.56491076244235","X1.47547586816109","X1.58143353599273","X1.77354875913286","X1.51531164586588","X1.48513175546047","X1.55680508082505","X1.78379188741125","X1.77671329343261","X1.67274916270956","X1.48011567832631","X1.55116285198548","X1.64205164717649","X1.68491854050082","X1.48565839003941","X1.59121978322759","X1.59980286108355","X1.52126208694862","X1.5289289899082","X1.79373297584398","X1.62519968159238","X1.73427707177884","X1.54357726625236","X1.53204358061597","X1.64742527318868","X1.60288133456947","X1.5643722991309","X1.76661438536608","X1.7972873465229","X1.71575117965227","X1.92232493289996","X1.73272281689724","X1.54310449332562","X1.51756149831684","X1.6548864263805","X1.67046376074091"
"1",1.68695811371371,1.40928448350687,1.41531284351822,1.40537400532087,1.49669836881284,1.44491248798288,1.28456314007497,1.33166683717228,1.36381890470863,1.37388940869471,1.41585824738807,1.41138999222816,1.42910315588619,1.38989504524998,1.40946758265887,1.46296521981156,1.40855878050607,1.33205686914143,1.48407735962467,1.50377952337061,1.43245546228214,1.54881630123334,1.63112722236522,1.5171879554456,1.58983218960992,1.5230687777888,1.48334232532942,1.4811588481039,1.44350184134799,1.6052509319233,1.55275257520694,1.60168724967944,1.47943061653144,1.62646399891236,1.58578284547198,1.7176661382415,1.79096592113961,1.6510468579058,1.67636220956149,1.54208601857949,1.58588527532722,1.50923243464296,1.70674320400437,1.54425844625728,1.68769931737359,1.56108656312075,1.62961527481186,1.54468147256815,1.54988677508778,1.525668801596,1.58769871414243,1.53777636852149,1.60734239178629,1.6880682485443,1.56918323134478,1.46748662020998,1.45001990250263,1.68594681392656,1.60720201411613,1.47340441561037,1.80534406490972,1.48747652583343,1.5201261058435,1.55833101829596,1.56491076244235,1.47547586816109,1.58143353599273,1.77354875913286,1.51531164586588,1.48513175546047,1.55680508082505,1.78379188741125,1.77671329343261,1.67274916270956,1.48011567832631,1.55116285198548,1.64205164717649,1.68491854050082,1.48565839003941,1.59121978322759,1.59980286108355,1.52126208694862,1.5289289899082,1.79373297584398,1.62519968159238,1.73427707177884,1.54357726625236,1.53204358061597,1.64742527318868,1.60288133456947,1.5643722991309,1.76661438536608,1.7972873465229,1.71575117965227,1.92232493289996,1.73272281689724,1.54310449332562,1.51756149831684,1.6548864263805,1.67046376074091
