"","x"
"1",0.816832009664238
"2",0.823818623870823
"3",0.793625212388713
"4",0.82138762607917
"5",0.746157038339954
"6",0.793585549496652
"7",0.746610419539404
"8",0.765101446259635
"9",0.764638797281882
"10",0.740773050827422
"11",0.729822134504625
"12",0.736888146018476
"13",0.741448713033738
"14",0.768292121831165
"15",0.736744006792138
"16",0.734139928373451
"17",0.79636056760739
"18",0.727020171159704
"19",0.755397049850805
"20",0.718460679691301
"21",0.759134639956821
"22",0.75404651978684
"23",0.77783764786386
"24",0.770005472791657
"25",0.833524068189148
"26",0.781307660483443
"27",0.777057670558828
"28",0.755536460447187
"29",0.767284731761437
"30",0.800822515523966
"31",0.760959615309835
"32",0.833276019931969
"33",0.840576654003096
"34",0.861615173545524
"35",0.81696435242303
"36",0.830992505069172
"37",0.844450047107496
"38",0.781944574417091
"39",0.816682912466467
"40",0.740278862512304
"41",0.753904948794571
"42",0.830141742786865
"43",0.817182054443318
"44",0.817632003871732
"45",0.765626559384482
"46",0.822740886029297
"47",0.776088173004922
"48",0.807552667886005
"49",0.777953219265843
"50",0.801382007882829
"51",0.777059039707475
"52",0.777324985366814
"53",0.791167806084035
"54",0.762985995151115
"55",0.820134638526593
"56",0.812228844823957
"57",0.771404129914502
"58",0.780050625692934
"59",0.800942041310537
"60",0.754182194018714
"61",0.812168793698016
"62",0.751498374489952
"63",0.809586135573863
"64",0.831974688750886
"65",0.843431111099005
"66",0.802144776326307
"67",0.77832794538296
"68",0.77888629362211
"69",0.782944104057221
"70",0.798134197896924
"71",0.805253759639569
"72",0.723035776487484
"73",0.80828053104531
"74",0.772906887428246
"75",0.774504568731268
"76",0.798476523624496
"77",0.847950107074999
"78",0.766178020239495
"79",0.847398354370992
"80",0.787227972111376
"81",0.764707506236249
"82",0.745853622649689
"83",0.765929239424803
"84",0.712470196184162
"85",0.768617274557608
"86",0.766556520643401
"87",0.751312415819761
"88",0.743437818253603
"89",0.749012694842283
"90",0.732696301697971
"91",0.750292872153843
"92",0.782812422287481
"93",0.800807168855147
"94",0.75663737891541
"95",0.786902242579424
"96",0.786052483462526
"97",0.730653993956929
"98",0.74049735065421
"99",0.730794402549714
"100",0.859187797862372
