"","x"
"1",0.155145369623279
"2",0.154173479202947
"3",0.157155925371496
"4",0.152801401897695
"5",0.156570233271976
"6",0.157685930106703
"7",0.155823320147553
"8",0.152857038980461
"9",0.150552647588256
"10",0.159425758903577
"11",0.156573877735618
"12",0.153725149131841
"13",0.152755780159417
"14",0.156419006364861
"15",0.155478182564939
"16",0.150351572750424
"17",0.154726029991081
"18",0.158219381892102
"19",0.15593082955262
"20",0.15544461339498
"21",0.151427386520264
"22",0.150996279533349
"23",0.153053560883302
"24",0.149910402325321
"25",0.157390501654934
"26",0.155025504237056
"27",0.151331594993357
"28",0.156496954023225
"29",0.160826223155338
"30",0.151703452596254
"31",0.157053781085019
"32",0.151053268653892
"33",0.154868441310581
"34",0.154130628272317
"35",0.152460992273408
"36",0.153305387855247
"37",0.15057949145272
"38",0.156426861191444
"39",0.157927412346852
"40",0.160772196195988
"41",0.154310739293126
"42",0.158040539314343
"43",0.159485721725993
"44",0.156753221614344
"45",0.154525803858907
"46",0.158400168709394
"47",0.157085723866906
"48",0.156406419532718
"49",0.155296012755626
"50",0.152922375498251
"51",0.149947765454212
"52",0.154384841636932
"53",0.154539461514058
"54",0.155300107292686
"55",0.157291133577912
"56",0.156032619962061
"57",0.155432895858826
"58",0.158840315806481
"59",0.1570498666569
"60",0.160554148032761
"61",0.159344724322703
"62",0.156449963253093
"63",0.152380878141429
"64",0.158980289590709
"65",0.159692441802632
"66",0.156353627237884
"67",0.159277761544751
"68",0.15847807163486
"69",0.152988672048999
"70",0.156679822982812
"71",0.158116642697687
"72",0.156627702922779
"73",0.14982878988106
"74",0.158580462345772
"75",0.159233413685695
"76",0.160715142641713
"77",0.156956078661912
"78",0.152510280614187
"79",0.15568911472116
"80",0.160165069000224
"81",0.154844677197765
"82",0.153375666827592
"83",0.159891195370809
"84",0.158031079322927
"85",0.156236234762819
"86",0.156370559434389
"87",0.160523620165087
"88",0.160990267853651
"89",0.160143058262509
"90",0.160515492207727
"91",0.158279634816131
"92",0.155284430043216
"93",0.154142760278659
"94",0.157794366722212
"95",0.15293649644871
"96",0.154254586604947
"97",0.156884578995067
"98",0.153986483559821
"99",0.156493034271355
"100",0.15749977816343
